2,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.009,-1.066,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.009,+1.262,2,+0.000,+0.000,-0.163,+0.186
DRV,66866,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00054,-0.0032,+0.0000,+0.129,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.010,-1.408,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.010,+1.280,2,+0.000,-0.000,-0.04237,-0.000,-1.059,+0.001,+0.000,+0.010,-1.048,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.010,+1.280,2,+0.000,-0.000,-0.128,+0.232
DRV,66870,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00055,-0.0022,+0.0000,+0.086,2,1,+0.000,-0.001,-0.05672,-0.001,-1.418,+0.003,+0.000,+0.007,-1.408,2,+0.000,+0.002,+0.05077,+0.002,+1.269,-0.004,+0.000,+0.007,+1.272,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.007,-1.052,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.007,+1.276,2,-0.001,+0.002,-0.132,+0.220
DRV,66874,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00056,-0.002290,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00047,+0.0037,+0.0000,-0.146,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.012,-1.428,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.012,+1.250,0,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.012,-1.069,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.012,+1.260,2,+0.000,+0.000,-0.168,+0.181
DRV,69294,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,+0.0026,+0.0000,-0.104,2,1,+0.000,+0.001,-0.05664,+0.001,-1.416,-0.002,+0.000,-0.008,-1.426,0,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.008,+1.253,0,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.008,-1.065,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.008,+1.263,2,+0.001,+0.000,-0.163,+0.188
DRV,69298,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,+0.0015,+0.0000,-0.061,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.005,-1.421,0,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.005,+1.257,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.005,-1.062,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.005,+1.267,0,+0.000,+0.000,-0.154,+0.195
DRV,69302,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00044,+0.0005,+0.0000,-0.018,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.001,-1.417,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.001,+1.260,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.001,-1.059,0,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.001,+1.270,0,+0.000,+0.000,-0.148,+0.202
DRV,69306,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,+0.002,-1.414,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,+0.002,+1.264,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,+0.002,-1.055,0,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,+0.002,+1.273,2,+0.000,+0.000,-0.141,+0.208
DRV,69310,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,-0.0019,+0.0000,+0.078,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.006,-1.412,2,+0.000,-0.005,+0.05077,-0.005,+1.269,+0.010,+0.000,+0.006,+1.285,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.006,-1.053,0,+0.000,-0.002,+0.05078,-0.002,+1.269,+0.004,+0.000,+0.006,+1.279,2,-0.002,-0.005,-0.132,+0.232
DRV,69314,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0033,+0.0000,+0.131,2,1,+0.000,-0.000,-0.05672,-0.000,-1.418,+0.001,+0.000,+0.010,-1.407,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.010,+1.280,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.010,-1.049,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.010,+1.280,2,-0.000,+0.000,-0.127,+0.231
DRV,69318,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00048,-0.0030,+0.0000,+0.120,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.010,-1.408,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.010,+1.279,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.010,-1.050,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.010,+1.279,2,+0.000,+0.000,-0.129,+0.229
