DRV,21274,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,+0.0005,+0.0000,-0.019,2,1,+0.000,+0.000,-0.00030,+0.000,-0.008,+0.000,+0.000,-0.002,-0.009,2,+0.000,-0.008,+0.00008,-0.008,+0.002,+0.016,+0.000,-0.002,+0.017,2,+0.000,+0.002,-0.00030,+0.002,-0.008,-0.004,+0.000,-0.002,-0.013,2,+0.000,+0.000,+0.00046,+0.000,+0.012,+0.000,+0.000,-0.002,+0.010,2,+0.000,-0.006,+0.001,+0.004
DRV,21278,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,+0.0002,+0.0000,-0.009,2,1,+0.000,-0.010,+0.00000,-0.010,+0.000,+0.020,+0.000,-0.001,+0.019,2,+0.000,-0.005,+0.00000,-0.005,+0.000,+0.010,+0.000,-0.001,+0.009,2,+0.000,-0.012,+0.00000,-0.012,+0.000,+0.025,+0.000,-0.001,+0.024,2,+0.000,+0.018,+0.00000,+0.018,+0.000,-0.035,+0.000,-0.001,-0.036,2,+0.008,-0.017,-0.017,+0.033
DRV,21282,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00016,+0.000,-0.004,+0.000,+0.000,+0.000,-0.004,2,+0.000,+0.000,+0.00022,+0.000,+0.006,+0.000,+0.000,+0.000,+0.006,2,+0.000,-0.011,+0.00022,-0.011,+0.006,+0.022,+0.000,+0.000,+0.028,2,+0.000,+0.005,-0.00016,+0.005,-0.004,-0.010,+0.000,+0.000,-0.013,2,+0.005,-0.011,-0.017,+0.033
DRV,21286,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.005,-0.00008,+0.005,-0.002,-0.010,+0.000,+0.000,-0.011,2,+0.000,+0.011,-0.00008,+0.011,-0.002,-0.022,+0.000,+0.000,-0.024,2,+0.000,+0.000,+0.00030,+0.000,+0.008,+0.000,+0.000,+0.000,+0.008,2,+0.000,+0.000,-0.00008,+0.000,-0.002,+0.000,+0.000,+0.000,-0.002,2,+0.005,+0.011,-0.013,-0.016
DRV,21290,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00027,+0.000,-0.007,+0.000,+0.000,+0.000,-0.007,2,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.000,+0.003,2,+0.000,+0.012,+0.00011,+0.012,+0.003,-0.024,+0.000,+0.000,-0.021,2,+0.000,-0.013,+0.00011,-0.013,+0.003,+0.027,+0.000,+0.000,+0.030,0,-0.013,+0.012,+0.023,-0.018
DRV,21294,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,-0.007,-0.00003,-0.007,-0.001,+0.014,+0.000,+0.000,+0.014,2,+0.000,-0.009,-0.00003,-0.009,-0.001,+0.017,+0.000,+0.000,+0.017,2,+0.000,+0.014,-0.00042,+0.014,-0.010,-0.028,+0.000,+0.000,-0.038,0,+0.000,-0.002,+0.00035,-0.002,+0.009,+0.005,+0.000,+0.000,+0.014,0,-0.010,+0.005,+0.027,-0.021
DRV,21298,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00003,+0.000,-0.001,+0.000,+0.000,+0.000,-0.001,2,+0.000,+0.000,-0.00003,+0.000,-0.001,+0.000,+0.000,+0.000,-0.001,0,+0.000,+0.000,-0.00042,+0.000,-0.010,+0.000,+0.000,+0.000,-0.010,2,+0.000,+0.000,+0.00035,+0.000,+0.009,+0.000,+0.000,+0.000,+0.009,2,+0.000,+0.000,+0.008,-0.011
DRV,21302,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.009,+0.00000,+0.009,+0.000,-0.017,+0.000,+0.000,-0.017,0,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,0,+0.000,-0.016,+0.00000,-0.016,+0.000,+0.032,+0.000,+0.000,+0.033,2,+0.000,+0.013,+0.00000,+0.013,+0.000,-0.026,+0.000,+0.000,-0.026,2,+0.021,-0.016,-0.043,+0.033
DRV,21306,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00024,+0.000,-0.006,+0.000,+0.000,+0.000,-0.006,0,+0.000,+0.000,+0.00015,+0.000,+0.004,+0.000,+0.000,+0.000,+0.004,2,+0.000,-0.015,+0.00053,-0.015,+0.013,+0.030,+0.000,+0.000,+0.043,2,+0.000,+0.003,-0.00024,+0.003,-0.006,-0.007,+0.000,+0.000,-0.012,2,+0.003,-0.015,-0.018,+0.047
DRV,21310,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,-0.003,-0.00024,-0.003,-0.006,+0.007,+0.000,+0.000,+0.001,2,+0.000,+0.005,+0.00015,+0.005,+0.004,-0.010,+0.000,+0.000,-0.007,2,+0.000,+0.000,+0.00053,+0.000,+0.013,+0.000,+0.000,+0.000,+0.013,2,+0.000,-0.003,-0.00024,-0.003,-0.006,+0.007,+0.000,+0.000,+0.001,2,-0.007,+0.005,+0.002,+0.007
DRV,21314,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,-0.000,-0.00008,-0.000,-0.002,+0.001,+0.000,+0.000,-0.001,2,+0.000,+0.000,-0.00008,+0.000,-0.002,+0.000,+0.000,+0.000,-0.002,2,+0.000,+0.012,+0.00030,+0.012,+0.008,-0.024,+0.000,+0.000,-0.016,2,+0.000,-0.007,-0.00008,-0.007,-0.002,+0.014,+0.000,+0.000,+0.012,2,-0.008,+0.012,+0.012,-0.018
DRV,21318,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00011,+0.000,-0.003,-0.001,+0.000,+0.000,-0.004,2,+0.000,-0.013,-0.00011,-0.013,-0.003,+0.026,+0.000,+0.000,+0.023,2,+0.000,+0.017,-0.00011,+0.017,-0.003,-0.034,+0.000,+0.000,-0.037,2,+0.000,-0.000,+0.00027,-0.000,+0.007,+0.001,+0.000,+0.000,+0.008,2,+0.000,+0.004,+0.004,-0.014
DRV,21322,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.006,-0.00027,+0.006,-0.007,-0.012,+0.000,+0.000,-0.019,2,+0.000,-0.002,+0.00050,-0.002,+0.012,+0.004,+0.000,+0.000,+0.016,2,+0.000,+0.000,-0.00027,+0.000,-0.007,+0.000,+0.000,+0.000,-0.007,2,+0.000,+0.013,+0.00011,+0.013,+0.003,-0.026,+0.000,+0.000,-0.023,2,+0.019,-0.002,-0.042,+0.010
DRV,21326,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,+0.0010,+0.0000,-0.041,2,1,+0.000,+0.000,-0.00035,+0.000,-0.009,+0.000,+0.000,-0.003,-0.012,2,+0.000,+0.006,+0.00042,+0.006,+0.010,-0.012,+0.000,-0.003,-0.005,2,+0.000,-0.019,+0.00003,-0.019,+0.001,+0.038,+0.000,-0.003,+0.036,2,+0.000,+0.007,+0.00003,+0.007,+0.001,-0.013,+0.000,-0.003,-0.016,0,+0.007,-0.013,-0.028,+0.030
DRV,21330,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00063,+0.0010,+0.0000,-0.040,2,1,+0.000,-0.003,+0.00003,-0.003,+0.001,+0.007,+0.000,-0.003,+0.004,2,+0.000,+0.002,+0.00003,+0.002,+0.001,-0.004,+0.000,-0.003,-0.006,2,+0.000,-0.008,+0.00042,-0.008,+0.010,+0.015,+0.000,-0.003,+0.022,0,+0.000,+0.000,-0.00035,+0.000,-0.009,+0.000,+0.000,-0.003,-0.012,0,-0.003,-0.006,-0.008,+0.016
DRV,21334,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00062,+0.0015,+0.0000,-0.062,2,1,+0.000,+0.000,-0.00008,+0.000,-0.002,+0.000,+0.000,-0.005,-0.007,2,+0.000,+0.000,-0.00008,+0.000,-0.002,+0.000,+0.000,-0.005,-0.007,0,+0.000,+0.000,+0.00030,+0.000,+0.008,+0.000,+0.000,-0.005,+0.003,0,+0.000,-0.011,-0.00008,-0.011,-0.002,+0.022,+0.000,-0.005,+0.015,2,-0.011,+0.000,+0.008,-0.004
DRV,21338,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00062,+0.0015,+0.0000,-0.062,2,1,+0.000,+0.001,-0.00019,+0.001,-0.005,-0.002,+0.000,-0.005,-0.012,0,+0.000,-0.010,-0.00019,-0.010,-0.005,+0.021,+0.000,-0.005,+0.011,0,+0.000,+0.010,+0.00019,+0.010,+0.005,-0.020,+0.000,-0.005,-0.020,2,+0.000,-0.010,+0.00019,-0.010,+0.005,+0.020,+0.000,-0.005,+0.020,2,-0.009,-0.000,+0.008,-0.009
DRV,21342,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00019,+0.000,-0.005,+0.000,+0.000,+0.000,-0.005,0,+0.000,-0.005,+0.00019,-0.005,+0.005,+0.010,+0.000,+0.000,+0.015,2,+0.000,+0.014,-0.00019,+0.014,-0.005,-0.029,+0.000,+0.000,-0.033,2,+0.000,+0.000,+0.00019,+0.000,+0.005,+0.000,+0.000,+0.000,+0.005,2,+0.000,+0.010,+0.000,-0.019
DRV,21346,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,-0.003,+0.00000,-0.003,+0.000,+0.006,+0.000,+0.000,+0.006,2,+0.000,+0.000,+0.00038,+0.000,+0.010,-0.001,+0.000,+0.000,+0.009,2,+0.000,+0.000,-0.00038,+0.000,-0.010,+0.000,+0.000,+0.000,-0.009,2,+0.000,+0.021,+0.00000,+0.021,+0.000,-0.041,+0.000,+0.000,-0.041,2,+0.018,+0.000,-0.035,-0.001
DRV,21350,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.000,+0.003,2,+0.000,+0.012,+0.00011,+0.012,+0.003,-0.024,+0.000,+0.000,-0.021,2,+0.000,-0.019,+0.00011,-0.019,+0.003,+0.037,+0.000,+0.000,+0.040,2,+0.000,+0.012,-0.00027,+0.012,-0.007,-0.025,+0.000,+0.000,-0.031,2,+0.012,-0.007,-0.028,+0.019
DRV,21354,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.009,-0.00024,+0.009,-0.006,-0.018,+0.000,+0.000,-0.024,2,+0.000,+0.000,+0.00015,+0.000,+0.004,+0.000,+0.000,+0.000,+0.004,2,+0.000,-0.004,+0.00053,-0.004,+0.013,+0.009,+0.000,+0.000,+0.022,2,+0.000,+0.000,-0.00024,+0.000,-0.006,+0.000,+0.000,+0.000,-0.006,2,+0.009,-0.004,-0.030,+0.026
DRV,21358,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00062,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.004,-0.00035,+0.004,-0.009,-0.009,+0.000,+0.002,-0.015,2,+0.000,-0.010,+0.00003,-0.010,+0.001,+0.020,+0.000,+0.002,+0.023,2,+0.000,+0.000,+0.00042,+0.000,+0.010,+0.000,+0.000,+0.002,+0.012,2,+0.000,-0.015,+0.00003,-0.015,+0.001,+0.031,+0.000,+0.002,+0.033,2,-0.011,-0.010,+0.018,+0.035
DRV,21362,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00062,-0.0006,+0.0000,+0.024,2,1,+0.000,-0.005,-0.00046,-0.005,-0.012,+0.010,+0.000,+0.002,-0.000,2,+0.000,-0.006,-0.00008,-0.006,-0.002,+0.012,+0.000,+0.002,+0.012,2,+0.000,+0.012,+0.00030,+0.012,+0.008,-0.025,+0.000,+0.002,-0.015,2,+0.000,-0.000,+0.00030,-0.000,+0.008,+0.001,+0.000,+0.002,+0.010,0,-0.005,+0.006,+0.010,-0.003
DRV,21366,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00062,+0.0010,+0.0000,-0.040,2,1,+0.000,-0.011,-0.00011,-0.011,-0.003,+0.023,+0.000,-0.003,+0.017,2,+0.000,+0.000,-0.00011,+0.000,-0.003,+0.000,+0.000,-0.003,-0.006,2,+0.000,+0.011,-0.00011,+0.011,-0.003,-0.022,+0.000,-0.003,-0.028,0,+0.000,+0.002,+0.00027,+0.002,+0.007,-0.005,+0.000,-0.003,-0.001,0,-0.009,+0.011,+0.016,-0.034
DRV,21370,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0010,+0.0000,-0.040,2,1,+0.000,+0.000,+0.00008,+0.000,+0.002,+0.000,+0.000,-0.003,-0.001,2,+0.000,+0.000,+0.00008,+0.000,+0.002,+0.000,+0.000,-0.003,-0.001,0,+0.000,+0.000,-0.00030,+0.000,-0.008,+0.000,+0.000,-0.003,-0.011,0,+0.000,+0.012,+0.00008,+0.012,+0.002,-0.025,+0.000,-0.003,-0.026,2,+0.012,+0.000,-0.027,-0.012
DRV,21374,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00027,+0.000,-0.007,-0.001,+0.000,+0.000,-0.008,0,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.000,+0.003,0,+0.000,-0.012,+0.00011,-0.012,+0.003,+0.025,+0.000,+0.000,+0.028,2,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.000,+0.003,2,+0.000,-0.012,-0.005,+0.031
DRV,21378,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.002,2,1,+0.000,+0.000,-0.00035,+0.000,-0.009,+0.000,+0.000,+0.000,-0.009,0,+0.000,+0.000,+0.00003,+0.000,+0.001,+0.000,+0.000,+0.000,+0.001,2,+0.000,-0.010,+0.00042,-0.010,+0.010,+0.021,+0.000,+0.000,+0.032,2,+0.000,-0.001,+0.00003,-0.001,+0.001,+0.003,+0.000,+0.000,+0.004,2,-0.001,-0.010,-0.005,+0.033
DRV,21382,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0005,+0.0000,-0.019,2,1,+0.000,-0.009,-0.00008,-0.009,-0.002,+0.018,+0.000,-0.002,+0.015,0,+0.000,+0.007,-0.00008,+0.007,-0.002,-0.014,+0.000,-0.002,-0.018,2,+0.000,-0.001,+0.00030,-0.001,+0.008,+0.002,+0.000,-0.002,+0.008,2,+0.000,-0.000,-0.00008,-0.000,-0.002,+0.001,+0.000,-0.002,-0.003,2,-0.010,+0.006,+0.012,-0.010
DRV,21386,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0005,+0.0000,-0.019,2,1,+0.000,-0.002,-0.00008,-0.002,-0.002,+0.004,+0.000,-0.002,+0.000,2,+0.000,+0.005,-0.00008,+0.005,-0.002,-0.010,+0.000,-0.002,-0.014,2,+0.000,+0.015,+0.00030,+0.015,+0.008,-0.030,+0.000,-0.002,-0.023,2,+0.000,+0.000,-0.00008,+0.000,-0.002,+0.000,+0.000,-0.002,-0.003,2,-0.002,+0.020,-0.003,-0.037
DRV,21390,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.003,2,1,+0.000,+0.012,+0.00000,+0.012,+0.000,-0.025,+0.000,+0.000,-0.025,2,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,2,+0.000,+0.013,+0.00000,+0.013,+0.000,-0.027,+0.000,+0.000,-0.026,2,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,2,+0.012,+0.013,-0.024,-0.026
DRV,21394,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0001,+0.0000,+0.003,2,1,+0.000,+0.003,-0.00027,+0.003,-0.007,-0.006,+0.000,+0.000,-0.012,2,+0.000,-0.008,+0.00011,-0.008,+0.003,+0.016,+0.000,+0.000,+0.019,2,+0.000,+0.001,+0.00011,+0.001,+0.003,-0.003,+0.000,+0.000,+0.000,2,+0.000,-0.005,+0.00011,-0.005,+0.003,+0.010,+0.000,+0.000,+0.013,2,-0.002,-0.007,+0.000,+0.019
DRV,21398,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0005,+0.0000,-0.019,2,1,+0.000,-0.007,-0.00035,-0.007,-0.009,+0.013,+0.000,-0.002,+0.003,2,+0.000,+0.000,+0.00042,+0.000,+0.010,+0.000,+0.000,-0.002,+0.009,2,+0.000,+0.000,+0.00003,+0.000,+0.001,+0.000,+0.000,-0.002,-0.001,2,+0.000,+0.000,+0.00003,+0.000,+0.001,+0.000,+0.000,-0.002,-0.001,0,-0.007,+0.000,+0.002,+0.008
DRV,21402,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0005,+0.0000,-0.019,2,1,+0.000,-0.001,+0.00000,-0.001,+0.000,+0.002,+0.000,-0.001,+0.000,2,+0.000,+0.016,+0.00000,+0.016,+0.000,-0.032,+0.000,-0.001,-0.034,2,+0.000,-0.007,+0.00000,-0.007,+0.000,+0.014,+0.000,-0.001,+0.013,2,+0.000,+0.003,+0.00000,+0.003,+0.000,-0.006,+0.000,-0.001,-0.007,0,+0.002,+0.009,-0.007,-0.021
DRV,21406,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0011,+0.0000,+0.045,2,1,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.004,+0.004,2,+0.000,+0.007,+0.00000,+0.007,+0.000,-0.014,+0.000,+0.004,-0.011,0,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.004,+0.004,0,+0.000,+0.000,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.004,+0.004,0,+0.000,+0.007,+0.007,-0.007
DRV,21410,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,-0.0011,+0.0000,+0.045,2,1,+0.000,+0.011,-0.00027,+0.011,-0.007,-0.023,+0.000,+0.004,-0.026,2,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.004,+0.006,0,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,+0.004,+0.006,0,+0.000,-0.006,+0.00011,-0.006,+0.003,+0.011,+0.000,+0.004,+0.018,2,+0.006,+0.000,-0.008,+0.013
DRV,21414,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0010,+0.0000,-0.040,2,1,+0.000,+0.000,-0.00027,+0.000,-0.007,+0.000,+0.000,-0.003,-0.010,0,+0.000,-0.007,+0.00011,-0.007,+0.003,+0.013,+0.000,-0.003,+0.013,0,+0.000,+0.006,+0.00011,+0.006,+0.003,-0.012,+0.000,-0.003,-0.013,2,+0.000,+0.000,+0.00011,+0.000,+0.003,+0.000,+0.000,-0.003,-0.000,2,+0.000,-0.000,-0.010,+0.000
DRV,21418,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00061,+0.0010,+0.0000,-0.040,2,1,+0.000,-0.010,-0.00019,-0.010,-0.005,+0.021,+0.000,-0.003,+0.013,0,+0.000,-0.005,+0.00019,-0.005,+0.005,+0.010,+0.000,-0.003,+0.012,2,+0.000,+0.000,-0.00019,+0.000,-0.005,+0.000,+0.000,-0.003,-0.008,2,+0.000,+0.003,+0.00019,+0.003,+0.005,-0.007,+0.000,-0.003,-0.005,2,-0.007,-0.005,+0.008,+0.004
