DRV,720946,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00130,-0.2051,+0.0000,+8.203,+0.000,-0.020,-0.10234,-0.020,-2.559,+0.039,+0.000,+0.656,-1.863,2,+0.000,-0.091,+0.09293,-0.091,+2.323,+0.181,+0.000,+0.656,+3.161,2,+0.000,-0.053,-0.08735,-0.053,-2.184,+0.107,+0.000,+0.656,-1.421,2,+0.000,-0.075,+0.09412,-0.075,+2.353,+0.151,+0.000,+0.656,+3.160,2,-0.095,-0.144,+1.296,+1.740
DRV,720950,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00048,-0.2052,+0.0000,+8.207,+0.000,+0.050,-0.10388,+0.050,-2.597,-0.099,+0.000,+0.657,-2.040,2,+0.000,+0.057,+0.09331,+0.057,+2.333,-0.114,+0.000,+0.657,+2.875,2,+0.000,+0.063,-0.08888,+0.063,-2.222,-0.127,+0.000,+0.657,-1.692,2,+0.000,+0.073,+0.09296,+0.073,+2.324,-0.147,+0.000,+0.657,+2.834,2,+0.123,+0.121,+0.794,+1.183
DRV,720954,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00034,-0.2048,+0.0000,+8.191,+0.000,-0.046,-0.10311,-0.046,-2.578,+0.092,+0.000,+0.655,-1.831,2,+0.000,+0.024,+0.09178,+0.024,+2.295,-0.048,+0.000,+0.655,+2.902,2,+0.000,-0.043,-0.08811,-0.043,-2.203,+0.087,+0.000,+0.655,-1.461,2,+0.000,-0.038,+0.09296,-0.038,+2.324,+0.076,+0.000,+0.655,+3.056,2,-0.084,-0.020,+1.225,+1.441
DRV,720958,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00067,-0.0416,+0.0000,+1.665,+0.000,+0.140,-0.10541,+0.140,-2.635,-0.280,+0.000,+0.133,-2.782,2,+0.000,+0.035,+0.09140,+0.035,+2.285,-0.070,+0.000,+0.133,+2.349,2,+0.000,+0.138,-0.09003,+0.138,-2.251,-0.276,+0.000,+0.133,-2.393,2,+0.000,+0.125,+0.09181,+0.125,+2.295,-0.251,+0.000,+0.133,+2.178,2,+0.266,+0.173,-0.605,-0.045
DRV,720962,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00084,-0.0415,+0.0000,+1.662,+0.000,-0.067,-0.10503,-0.067,-2.626,+0.134,+0.000,+0.133,-2.358,2,+0.000,+0.055,+0.08986,+0.055,+2.247,-0.111,+0.000,+0.133,+2.269,2,+0.000,-0.013,-0.09080,-0.013,-2.270,+0.027,+0.000,+0.133,-2.110,2,+0.000,-0.001,+0.09066,-0.001,+2.267,+0.002,+0.000,+0.133,+2.401,2,-0.068,+0.042,+0.043,+0.159
DRV,720966,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00039,+0.1649,+0.0000,-6.596,+0.000,+0.196,-0.10810,+0.196,-2.702,-0.391,+0.000,-0.528,-3.621,2,+0.000,+0.062,+0.08871,+0.062,+2.218,-0.123,+0.000,-0.528,+1.567,2,+0.000,+0.149,-0.09310,+0.149,-2.327,-0.298,+0.000,-0.528,-3.153,2,+0.000,+0.130,+0.08913,+0.130,+2.228,-0.259,+0.000,-0.528,+1.441,2,+0.325,+0.210,-2.180,-1.586
DRV,720970,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00027,+0.1646,+0.0000,-6.582,+0.000,-0.126,-0.10771,-0.126,-2.693,+0.252,+0.000,-0.527,-2.968,2,+0.000,-0.003,+0.08795,-0.003,+2.199,+0.006,+0.000,-0.527,+1.678,0,+0.000,-0.066,-0.09348,-0.066,-2.337,+0.132,+0.000,-0.527,-2.732,2,+0.000,-0.019,+0.08798,-0.019,+2.199,+0.037,+0.000,-0.527,+1.710,0,-0.144,-0.069,-1.258,-1.054
DRV,720974,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00106,+0.2089,+0.0000,-8.356,+0.000,+0.156,-0.10886,+0.156,-2.722,-0.313,+0.000,-0.669,-3.703,0,+0.000,-0.001,+0.08833,-0.001,+2.208,+0.003,+0.000,-0.669,+1.543,2,+0.000,+0.095,-0.09348,+0.095,-2.337,-0.190,+0.000,-0.669,-3.195,0,+0.000,+0.056,+0.08798,+0.056,+2.199,-0.112,+0.000,-0.669,+1.419,0,+0.212,+0.093,-2.283,-1.653
DRV,720978,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00190,+0.2085,+0.0000,-8.340,+0.000,-0.093,-0.10886,-0.093,-2.722,+0.186,+0.000,-0.667,-3.203,2,+0.000,+0.006,+0.08795,+0.006,+2.199,-0.012,+0.000,-0.667,+1.519,2,+0.000,-0.102,-0.09348,-0.102,-2.337,+0.204,+0.000,-0.667,-2.800,0,+0.000,+0.000,+0.08760,+0.000,+2.190,-0.001,+0.000,-0.667,+1.522,2,-0.093,-0.096,-1.681,-1.281
DRV,720982,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,+0.00230,+0.0661,+0.0000,-2.643,+0.000,-0.021,-0.10618,-0.021,-2.654,+0.041,+0.000,-0.211,-2.825,2,+0.000,-0.079,+0.08948,-0.079,+2.237,+0.158,+0.000,-0.211,+2.184,2,+0.000,-0.035,-0.09195,-0.035,-2.299,+0.071,+0.000,-0.211,-2.440,2,+0.000,-0.070,+0.08913,-0.070,+2.228,+0.139,+0.000,-0.211,+2.156,2,-0.090,-0.114,-0.669,-0.256
